Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
12/25/2025,AQS,150030010,1,4,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/26/2025,AQS,150030010,1,2.8,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/27/2025,AQS,150030010,1,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/28/2025,AQS,150030010,1,3.5,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/29/2025,AQS,150030010,1,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/30/2025,AQS,150030010,1,3.5,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/31/2025,AQS,150030010,1,3.8,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/01/2025,AQS,150030010,2,8.3,ug/m3 LC,46,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/04/2025,AQS,150030010,2,9.6,ug/m3 LC,52,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/07/2025,AQS,150030010,2,0.2,ug/m3 LC,1,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/10/2025,AQS,150030010,2,3.5,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/13/2025,AQS,150030010,2,3.6,ug/m3 LC,20,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/16/2025,AQS,150030010,2,11.2,ug/m3 LC,55,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/19/2025,AQS,150030010,2,3.3,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/22/2025,AQS,150030010,2,4.2,ug/m3 LC,23,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/25/2025,AQS,150030010,2,5.7,ug/m3 LC,32,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/28/2025,AQS,150030010,2,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/31/2025,AQS,150030010,2,5.6,ug/m3 LC,31,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/03/2025,AQS,150030010,2,3.9,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/06/2025,AQS,150030010,2,4.8,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/09/2025,AQS,150030010,2,3,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/12/2025,AQS,150030010,2,6.6,ug/m3 LC,37,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/15/2025,AQS,150030010,2,3.6,ug/m3 LC,20,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/21/2025,AQS,150030010,2,4.3,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/24/2025,AQS,150030010,2,4.5,ug/m3 LC,25,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/02/2025,AQS,150030010,2,5.9,ug/m3 LC,33,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/05/2025,AQS,150030010,2,5.1,ug/m3 LC,28,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/08/2025,AQS,150030010,2,4.9,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/11/2025,AQS,150030010,2,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/17/2025,AQS,150030010,2,6.8,ug/m3 LC,38,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/20/2025,AQS,150030010,2,8.8,ug/m3 LC,49,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/23/2025,AQS,150030010,2,3,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/26/2025,AQS,150030010,2,2.6,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/29/2025,AQS,150030010,2,7.3,ug/m3 LC,41,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/01/2025,AQS,150030010,2,5.4,ug/m3 LC,30,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/10/2025,AQS,150030010,2,2.9,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/13/2025,AQS,150030010,2,3.4,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/16/2025,AQS,150030010,2,0,ug/m3 LC,0,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/19/2025,AQS,150030010,2,3.5,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/22/2025,AQS,150030010,2,5.2,ug/m3 LC,29,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/25/2025,AQS,150030010,2,8.4,ug/m3 LC,47,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/28/2025,AQS,150030010,2,6,ug/m3 LC,33,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/30/2025,AQS,150030010,2,4.3,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/01/2025,AQS,150030010,2,3.9,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/04/2025,AQS,150030010,2,3.5,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/07/2025,AQS,150030010,2,3.8,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/10/2025,AQS,150030010,2,4.5,ug/m3 LC,25,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/13/2025,AQS,150030010,2,0,ug/m3 LC,0,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/19/2025,AQS,150030010,2,2.8,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/22/2025,AQS,150030010,2,2.9,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/25/2025,AQS,150030010,2,3.3,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/28/2025,AQS,150030010,2,6.5,ug/m3 LC,36,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/31/2025,AQS,150030010,2,2.8,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/03/2025,AQS,150030010,2,4.6,ug/m3 LC,26,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/06/2025,AQS,150030010,2,5.5,ug/m3 LC,31,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/09/2025,AQS,150030010,2,2,ug/m3 LC,11,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/12/2025,AQS,150030010,2,2.2,ug/m3 LC,12,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/15/2025,AQS,150030010,2,3.4,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/18/2025,AQS,150030010,2,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/21/2025,AQS,150030010,2,6.5,ug/m3 LC,36,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/24/2025,AQS,150030010,2,2.4,ug/m3 LC,13,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/27/2025,AQS,150030010,2,3.9,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/30/2025,AQS,150030010,2,3.4,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/03/2025,AQS,150030010,2,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/06/2025,AQS,150030010,2,4.3,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/09/2025,AQS,150030010,2,0.1,ug/m3 LC,1,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/12/2025,AQS,150030010,2,3.8,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/15/2025,AQS,150030010,2,2.9,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/18/2025,AQS,150030010,2,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/21/2025,AQS,150030010,2,2.9,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/24/2025,AQS,150030010,2,4.7,ug/m3 LC,26,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/27/2025,AQS,150030010,2,0.1,ug/m3 LC,1,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
08/05/2025,AQS,150030010,2,0,ug/m3 LC,0,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
08/11/2025,AQS,150030010,2,3.8,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
08/14/2025,AQS,150030010,2,1.9,ug/m3 LC,11,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
08/17/2025,AQS,150030010,2,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
08/20/2025,AQS,150030010,2,2.5,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
08/23/2025,AQS,150030010,2,4.9,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
08/26/2025,AQS,150030010,2,4.8,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
08/29/2025,AQS,150030010,2,3.9,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/01/2025,AQS,150030010,2,4,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/04/2025,AQS,150030010,2,2.3,ug/m3 LC,13,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/07/2025,AQS,150030010,2,2.7,ug/m3 LC,15,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/10/2025,AQS,150030010,2,2.9,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/13/2025,AQS,150030010,2,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/16/2025,AQS,150030010,2,3.5,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/19/2025,AQS,150030010,2,3,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/22/2025,AQS,150030010,2,3.4,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/25/2025,AQS,150030010,2,2.9,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
09/28/2025,AQS,150030010,2,2.2,ug/m3 LC,12,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/01/2025,AQS,150030010,2,2.5,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/04/2025,AQS,150030010,2,3.3,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/07/2025,AQS,150030010,2,2.6,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/10/2025,AQS,150030010,2,2.6,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/13/2025,AQS,150030010,2,4,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/16/2025,AQS,150030010,2,3.1,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/19/2025,AQS,150030010,2,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/22/2025,AQS,150030010,2,2.6,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/25/2025,AQS,150030010,2,4.7,ug/m3 LC,26,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/28/2025,AQS,150030010,2,3.9,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/31/2025,AQS,150030010,2,2.5,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/03/2025,AQS,150030010,2,4.8,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/06/2025,AQS,150030010,2,3.6,ug/m3 LC,20,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/09/2025,AQS,150030010,2,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/12/2025,AQS,150030010,2,4.3,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,545,Met One E-SEQ-FRM PM2.5 with VSCC,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
